customer_key,customer_code,first_name,last_name,email,age_group,gender,loyalty_tier,signup_date
313,CUST-00313,Yolanda,Botha,customer313@email.com,35-44,M,Bronze,2018-08-14
314,CUST-00314,Thandi,mosia,customer314@email.com,35-44,M,Bronze,2023-10-20
315,CUST-00315,Aisha,Tshabalala,customer315@email.com,35-44,F,Bronze,2018-05-01
316,CUST-00316,Tumi,Nkosi,customer316@email.com,35-44,M,Silver,2023-09-24
317,CUST-00317,Yolanda,Ndlovu,customer317@email.com,25-34,M,Bronze,2019-04-18
318,CUST-00318,Yolanda,Mokoena,customer318@email.com,55+,F,Bronze,2018-05-25
319,CUST-00319,Mpho,Botha,customer319@email.com,18-24,M,Bronze,2022-03-08
320,CUST-00320,Johan,Visser,customer320@email.com,35-44,F,Bronze,2021-03-02
321,CUST-00321,KAGISO,Maluleke,customer321@email.com,45-54,F,Silver,2020-09-20
322,CUST-00322,Brenda,Cele,customer322@email.com,18-24,F,Bronze,2019-09-09
323,CUST-00323,Johan,Williams,customer323@email.com,45-54,F,Bronze,2018-01-06
324,CUST-00324,Nomvula,Pretorius,customer324@email.com,35-44,M,Bronze,2019-08-07
325,CUST-00325,Priya,Botha,customer325@email.com,55+,M,Silver,2018-12-14
326,CUST-00326,Aisha,Kruger,customer326@email.com,25-34,F,Bronze,2019-06-20
327,CUST-00327,Yolanda,Naidoo,customer327@email.com,35-44,M,Bronze,2023-01-29
328,CUST-00328,Nomvula,Patel,customer328@email.com,35-44,F,Bronze,2023-03-24
329,CUST-00329,Kagiso,Jacobs,customer329@email.com,18-24,M,Platinum,2019-05-07
330,CUST-00330,Nthabiseng,Smith,customer330@email.com,25-34,M,Gold,2021-09-04
331,CUST-00331,Johan,Jacobs,customer331@email.com,18-24,F,Platinum,2019-12-14
332,CUST-00332,Michael,Williams,customer332@email.com,18-24,M,Bronze,2019-07-27
333,CUST-00333,Sanele,Cele,customer333@email.com,55+,F,Platinum,2018-12-11
334,CUST-00334,Lerato,Mokoena,customer334@email.com,35-44,M,Bronze,2019-01-12
335,CUST-00335,Michael,Dlamini,customer335@email.com,45-54,F,Bronze,2018-05-01
336,CUST-00336,Karabo,Khumalo,customer336@email.com,35-44,F,Silver,2020-10-03
337,CUST-00337,Hendrik,Williams,customer337@email.com,25-34,M,Silver,2023-11-24
338,CUST-00338,Rashid,Mosia,customer338@email.com,35-44,F,Bronze,2023-08-20
339,CUST-00339,Thabo,Mokoena,customer339@email.com,45-54,F,Platinum,2018-08-28
340,CUST-00340,Refilwe,Botha,customer340@email.com,25-34,F,Bronze,2018-08-18
341,CUST-00341,Priya,Mahlangu,customer341@email.com,35-44,M,Silver,2018-04-26
342,CUST-00342,Nomvula,Visser,customer342@email.com,18-24,M,Silver,2019-01-05
343,CUST-00343,Johan,mokoena,customer343@email.com,35-44,M,Platinum,2019-06-19
344,CUST-00344,Yolanda,Naidoo,customer344@email.com,55+,F,Bronze,2019-03-31
345,CUST-00345,Karabo,Mosia,customer345@email.com,25-34,F,Platinum,2019-07-13
346,CUST-00346,Lebo,Sithole,customer346@email.com,25-34,M,Silver,2022-01-01
347,CUST-00347,David,Tshabalala,customer347@email.com,55+,M,Bronze,2022-05-23
348,CUST-00348,Andrew,Naidoo,customer348@email.com,25-34,F,Gold,2023-07-26
349,CUST-00349,Lerato,Botha,customer349@email.com,45-54,M,Bronze,2021-10-07
350,CUST-00350,Nomvula,Botha,customer350@email.com,45-54,F,Gold,2018-07-17
351,CUST-00351,Sarah,Mahlangu,customer351@email.com,45-54,M,Bronze,2019-02-20
352,CUST-00352,Michael,Nkosi,customer352@email.com,18-24,F,Bronze,2019-03-05
353,CUST-00353,Hendrik,Pillay,customer353@email.com,55+,F,Gold,2021-10-16
354,CUST-00354,Thandi,Coetzee,customer354@email.com,35-44,M,Bronze,2019-02-19
355,CUST-00355,Sarah,Mosia,customer355@email.com,25-34,M,Bronze,2021-05-03
356,CUST-00356,Naledi,Ndlovu,,35-44,F,Bronze,2018-12-25
357,CUST-00357,Pieter,Mokoena,customer357@email.com,35-44,F,Silver,2019-04-19
358,CUST-00358,Brenda,Reddy,customer358@email.com,35-44,M,Silver,2022-04-12
359,CUST-00359,Sipho,Mthembu,customer359@email.com,18-24,M,Gold,2019-09-12
360,CUST-00360,Karabo,Visser,customer360@email.com,55+,F,Silver,2022-05-05
361,CUST-00361,Nthabiseng,Sithole,customer361@email.com,55+,M,Bronze,2018-05-23
362,CUST-00362,Faith,Maluleke,customer362@email.com,18-24,F,Bronze,2019-06-01
363,CUST-00363,Nthabiseng,Coetzee,customer363@email.com,18-24,M,Silver,2021-08-02
364,CUST-00364,Kagiso,Pillay,customer364@email.com,55+,F,Bronze,2018-02-20
365,CUST-00365,Sarah,Patel,customer365@email.com,55+,M,Platinum,2019-03-09
366,CUST-00366,David,Williams,customer366@email.com,18-24,M,Bronze,2023-04-22
367,CUST-00367,Naledi,Patel,customer367@email.com,25-34,M,Gold,2021-09-19
368,CUST-00368,Brenda,Mthembu,customer368@email.com,45-54,M,Platinum,2021-02-22
369,CUST-00369,Johan,Patel,customer369@email.com,55+,M,Bronze,2022-09-04
370,CUST-00370,Michael,Khumalo,customer370@email.com,18-24,M,Bronze,2022-03-12
371,CUST-00371,David,Mosia,customer371@email.com,25-34,M,Platinum,2018-04-29
372,CUST-00372,Nomvula,Dlamini,customer372@email.com,35-44,F,Silver,2021-01-27
373,CUST-00373,Naledi,Kruger,customer373@email.com,25-34,F,Silver,2023-01-02
374,CUST-00374,Kagiso,Jacobs,customer374@email.com,35-44,M,Silver,2019-01-06
375,CUST-00375,Sipho,Mahlangu,customer375@email.com,25-34,F,Gold,2020-07-11
376,CUST-00376,SARAH,Pretorius,,25-34,M,Bronze,2019-06-26
377,CUST-00377,Zanele,Mabaso,customer377@email.com,45-54,F,Silver,2022-10-02
378,CUST-00378,Zanele,Khumalo,customer378@email.com,18-24,F,Silver,2019-02-24
379,CUST-00379,Lebo,Mabaso,customer379@email.com,35-44,F,Bronze,2021-02-06
380,CUST-00380,Lebo,Mosia,customer380@email.com,18-24,F,Gold,2020-09-11
381,CUST-00381,Mpho,Reddy,customer381@email.com,45-54,F,Gold,2022-09-11
382,CUST-00382,Sipho,Ndlovu,customer382@email.com,55+,F,Gold,2020-06-29
383,CUST-00383,Karabo,Pretorius,customer383@email.com,18-24,F,Bronze,2021-04-18
384,CUST-00384,Bongani,Mthembu,customer384@email.com,18-24,M,Bronze,2021-10-06
385,CUST-00385,Johan,Tshabalala,customer385@email.com,45-54,M,Silver,2021-04-19
386,CUST-00386,Sipho,Kruger,customer386@email.com,18-24,F,Silver,2023-08-12
387,CUST-00387,David,Coetzee,customer387@email.com,55+,F,Bronze,2022-08-04
388,CUST-00388,Mpho,Mosia,customer388@email.com,18-24,M,Silver,2021-07-07
389,CUST-00389,Zanele,Khumalo,customer389@email.com,25-34,F,Gold,2018-12-27
390,CUST-00390,  Sarah,Pillay,customer390@email.com,18-24,F,Platinum,2022-03-09
391,CUST-00391,Sanele,Pretorius,customer391@email.com,35-44,M,Bronze,2021-11-11
392,CUST-00392,Naledi,Pretorius,customer392@email.com,45-54,F,Silver,2021-04-06
393,CUST-00393,Hendrik,Reddy,customer393@email.com,25-34,F,Bronze,2020-02-11
394,CUST-00394,Johan,Botha,customer394@email.com,18-24,F,Gold,2019-11-24
395,CUST-00395,Lebo,Visser,customer395@email.com,55+,M,Gold,2018-07-19
396,CUST-00396,Pieter,Kruger,customer396@email.com,55+,F,Silver,2019-05-22
397,CUST-00397,  Ayanda,Patel,customer397@email.com,55+,F,Silver,2019-02-18
398,CUST-00398,Andrew,Mosia,customer398@email.com,35-44,M,Platinum,2019-04-28
399,CUST-00399,Pieter,Sithole,customer399@email.com,35-44,F,Bronze,2020-04-06
400,CUST-00400,Thabo,Dlamini,customer400@email.com,18-24,M,Gold,2020-08-18
401,CUST-00401,Lerato,van der Merwe,customer401@email.com,18-24,M,Bronze,2023-09-27
402,CUST-00402,Lebo,Botha,customer402@email.com,18-24,F,Bronze,2019-12-17
403,CUST-00403,Rashid,Reddy,customer403@email.com,18-24,M,Gold,2018-07-07
404,CUST-00404,Lebo,Mahlangu,customer404@email.com,35-44,F,Bronze,2019-01-16
405,CUST-00405,Pieter,Pillay,customer405@email.com,45-54,M,Bronze,2023-05-13
406,CUST-00406,Aisha,Mosia,customer406@email.com,55+,F,Bronze,2023-06-01
407,CUST-00407,Andrew,Pillay,customer407@email.com,45-54,F,Bronze,2019-06-20
408,CUST-00408,Hendrik,Coetzee,,55+,M,Gold,2023-11-20
409,CUST-00409,Yolanda,Naidoo,customer409@email.com,45-54,F,Gold,2020-10-15
410,CUST-00410,Nthabiseng,Kruger,customer410@email.com,18-24,M,Silver,2018-08-12
411,CUST-00411,Yolanda,Sithole,customer411@email.com,35-44,F,Bronze,2020-09-13
412,CUST-00412,Tumi,Botha,customer412@email.com,55+,F,Bronze,2022-12-25
413,CUST-00413,Yolanda,Sithole,customer413@email.com,45-54,F,Bronze,2019-02-25
414,CUST-00414,KAGISO,Williams,customer414@email.com,55+,M,Gold,2021-06-01
415,CUST-00415,Nthabiseng,Maluleke,customer415@email.com,35-44,F,Gold,2023-02-05
416,CUST-00416,Nthabiseng,Jacobs,customer416@email.com,35-44,F,Silver,2021-10-30
417,CUST-00417,Tumi,Jacobs,customer417@email.com,18-24,F,Silver,2022-08-04
418,CUST-00418,Nomvula,Khumalo,customer418@email.com,35-44,M,Platinum,2020-02-20
419,CUST-00419,Sarah,Dlamini,customer419@email.com,45-54,M,Silver,2023-01-20
420,CUST-00420,Thandi,Pretorius,customer420@email.com,25-34,M,Gold,2023-09-14
421,CUST-00421,Sanele,Patel,customer421@email.com,45-54,M,Bronze,2022-04-25
422,CUST-00422,Naledi,Naidoo,customer422@email.com,35-44,F,Gold,2023-09-30
423,CUST-00423,Bongani,Williams,customer423@email.com,25-34,M,Silver,2021-11-15
424,CUST-00424,Kagiso,Mosia,customer424@email.com,55+,F,Platinum,2022-09-06
425,CUST-00425,SARAH,Visser,customer425@email.com,25-34,F,Platinum,2018-08-20
426,CUST-00426,Rashid,Mahlangu,customer426@email.com,25-34,M,Bronze,2021-04-23
427,CUST-00427,Sanele,Maluleke,customer427@email.com,25-34,F,Gold,2022-05-12
428,CUST-00428,Nthabiseng,Dlamini,customer428@email.com,55+,M,Bronze,2021-07-04
429,CUST-00429,Bongani,Mthembu,customer429@email.com,35-44,M,Platinum,2020-07-12
430,CUST-00430,Bongani,Khumalo,customer430@email.com,55+,M,Silver,2019-12-13
431,CUST-00431,Sipho,Coetzee,customer431@email.com,35-44,F,Gold,2018-01-24
432,CUST-00432,Priya,Patel,customer432@email.com,45-54,F,Bronze,2021-05-18
433,CUST-00433,Rashid,Mosia,customer433@email.com,25-34,F,Silver,2023-09-01
434,CUST-00434,Kagiso,Pillay,customer434@email.com,35-44,M,Platinum,2022-01-17
435,CUST-00435,Andrew,Pretorius,customer435@email.com,35-44,F,Bronze,2019-04-15
436,CUST-00436,Hendrik,Kruger,customer436@email.com,45-54,M,Silver,2021-08-07
437,CUST-00437,Zanele,Williams,customer437@email.com,55+,F,Silver,2023-10-08
438,CUST-00438,Sipho,Smith,customer438@email.com,55+,M,Gold,2019-11-17
439,CUST-00439,Lerato,Khumalo,customer439@email.com,25-34,F,Gold,2019-03-02
440,CUST-00440,Sanele,Nkosi,customer440@email.com,18-24,M,Bronze,2018-12-25
441,CUST-00441,Rashid,Mthembu,customer441@email.com,45-54,F,Silver,2022-05-09
442,CUST-00442,  Mpho,Mokoena,customer442@email.com,55+,M,Gold,2018-09-17
443,CUST-00443,Yolanda,Nkosi,customer443@email.com,35-44,F,Silver,2018-12-21
444,CUST-00444,Naledi,Reddy,customer444@email.com,25-34,F,Gold,2021-04-23
445,CUST-00445,Hendrik,Visser,,18-24,M,Bronze,2019-08-03
446,CUST-00446,Refilwe,Mabaso,customer446@email.com,25-34,F,Gold,2021-11-09
447,CUST-00447,Yolanda,Pretorius,customer447@email.com,25-34,M,Platinum,2019-04-15
448,CUST-00448,Faith,Williams,customer448@email.com,25-34,F,Bronze,2019-02-07
449,CUST-00449,Karabo,Patel,customer449@email.com,35-44,F,Silver,2020-03-03
450,CUST-00450,Mpho,Mabaso,customer450@email.com,45-54,M,Bronze,2021-07-19
451,CUST-00451,Mpho,Botha,customer451@email.com,25-34,F,Silver,2022-01-12
452,CUST-00452,Michael,Maluleke,customer452@email.com,35-44,M,Silver,2018-12-02
453,CUST-00453,Nomvula,Mthembu,customer453@email.com,18-24,F,Platinum,2023-09-09
454,CUST-00454,Refilwe,Khumalo,customer454@email.com,25-34,F,Silver,2023-04-18
455,CUST-00455,Johan,Cele,customer455@email.com,45-54,F,Silver,2019-01-06
456,CUST-00456,Thandi,Reddy,customer456@email.com,25-34,F,Bronze,2023-10-07
457,CUST-00457,Thabo,Ndlovu,customer457@email.com,35-44,M,Bronze,2023-06-04
458,CUST-00458,Faith,Sithole,customer458@email.com,35-44,F,Silver,2023-10-23
459,CUST-00459,Priya,Maluleke,customer459@email.com,35-44,F,Silver,2023-11-06
460,CUST-00460,Kagiso,Ndlovu,customer460@email.com,55+,F,Silver,2018-11-15
461,CUST-00461,Priya,Botha,customer461@email.com,55+,M,Silver,2023-05-29
462,CUST-00462,Hendrik,Patel,customer462@email.com,25-34,M,Bronze,2019-09-08
463,CUST-00463,Andrew,Mosia,customer463@email.com,45-54,F,Silver,2019-04-10
464,CUST-00464,Nomvula,Ndlovu,,25-34,M,Silver,2019-10-22
465,CUST-00465,Aisha,Dlamini,customer465@email.com,35-44,M,Bronze,2018-03-18
466,CUST-00466,Michael,Mabaso,customer466@email.com,55+,M,Silver,2019-08-08
467,CUST-00467,Nthabiseng,Pretorius,customer467@email.com,25-34,F,Silver,2018-10-09
468,CUST-00468,AISHA,van der Merwe,customer468@email.com,55+,M,Bronze,2019-09-05
469,CUST-00469,Brenda,Mabaso,customer469@email.com,45-54,M,Silver,2019-01-17
470,CUST-00470,Kagiso,Mokoena,customer470@email.com,18-24,F,Bronze,2022-02-26
471,CUST-00471,Rashid,Sithole,customer471@email.com,45-54,M,Bronze,2019-02-05
472,CUST-00472,Brenda,Cele,customer472@email.com,35-44,M,Bronze,2022-08-01
473,CUST-00473,Ayanda,Tshabalala,,35-44,F,Bronze,2020-04-21
474,CUST-00474,Pieter,Patel,customer474@email.com,55+,F,Gold,2022-02-06
475,CUST-00475,Naledi,Cele,customer475@email.com,35-44,F,Silver,2023-06-05
476,CUST-00476,Karabo,Cele,customer476@email.com,45-54,M,Bronze,2020-07-30
477,CUST-00477,Nomvula,Pretorius,customer477@email.com,25-34,F,Gold,2018-08-02
478,CUST-00478,Thandi,Visser,customer478@email.com,35-44,M,Bronze,2018-09-20
479,CUST-00479,Lerato,Mabaso,customer479@email.com,35-44,M,Platinum,2023-11-05
480,CUST-00480,Sanele,Mahlangu,customer480@email.com,35-44,M,Bronze,2023-10-24
481,CUST-00481,Rashid,Mabaso,customer481@email.com,25-34,M,Bronze,2022-01-13
482,CUST-00482,Lerato,Mthembu,customer482@email.com,18-24,M,Bronze,2023-10-22
483,CUST-00483,Kagiso,Smith,customer483@email.com,25-34,M,Silver,2021-02-06
484,CUST-00484,Priya,Pillay,customer484@email.com,55+,F,Bronze,2018-10-24
485,CUST-00485,Pieter,Visser,customer485@email.com,45-54,F,Silver,2020-10-21
486,CUST-00486,Brenda,Cele,customer486@email.com,45-54,M,Bronze,2018-04-23
487,CUST-00487,Lerato,Pillay,customer487@email.com,45-54,F,Silver,2021-07-17
488,CUST-00488,Kagiso,Mokoena,customer488@email.com,18-24,M,Silver,2021-11-01
489,CUST-00489,Mpho,Jacobs,customer489@email.com,45-54,M,Bronze,2020-02-18
490,CUST-00490,Bongani,Botha,customer490@email.com,25-34,M,Bronze,2021-12-29
491,CUST-00491,Priya,Nkosi,customer491@email.com,45-54,F,Silver,2018-06-23
492,CUST-00492,Mpho,Sithole,customer492@email.com,55+,F,Silver,2020-01-20
493,CUST-00493,Johan,Cele,customer493@email.com,55+,F,Silver,2018-05-14
494,CUST-00494,Yolanda,Reddy,customer494@email.com,18-24,M,Gold,2021-07-16
495,CUST-00495,Nomvula,Pillay,customer495@email.com,25-34,F,Silver,2020-12-12
496,CUST-00496,Andrew,Naidoo,customer496@email.com,35-44,F,Bronze,2022-03-05
497,CUST-00497,Michael,Mahlangu,customer497@email.com,25-34,F,Platinum,2021-01-10
498,CUST-00498,Naledi,Khumalo,customer498@email.com,45-54,F,Bronze,2019-12-25
499,CUST-00499,Hendrik,Kruger,customer499@email.com,45-54,M,Gold,2018-07-15
500,CUST-00500,Thabo,Dlamini,customer500@email.com,35-44,F,Bronze,2021-10-02
501,CUST-00501,  Kagiso,Williams,customer501@email.com,55+,M,Platinum,2020-03-25
502,CUST-00502,David,Jacobs,customer502@email.com,45-54,F,Silver,2018-11-18
503,CUST-00503,Lebo,Patel,customer503@email.com,18-24,M,Bronze,2022-07-16
504,CUST-00504,Mpho,Botha,customer504@email.com,35-44,F,Platinum,2022-06-08
505,CUST-00505,Yolanda,Jacobs,customer505@email.com,25-34,M,Gold,2018-04-05
506,CUST-00506,Zanele,Tshabalala,customer506@email.com,45-54,M,Bronze,2018-09-19
507,CUST-00507,Faith,Pillay,customer507@email.com,45-54,F,Bronze,2018-12-12
508,CUST-00508,Johan,Tshabalala,customer508@email.com,18-24,F,Platinum,2018-04-28
509,CUST-00509,Priya,Naidoo,customer509@email.com,25-34,M,Silver,2022-12-28
510,CUST-00510,Andrew,Maluleke,customer510@email.com,35-44,F,Silver,2023-12-27
511,CUST-00511,Kagiso,Botha,customer511@email.com,18-24,M,Silver,2021-05-28
512,CUST-00512,Sanele,Cele,,45-54,F,Bronze,2023-07-08
513,CUST-00513,Faith,Coetzee,customer513@email.com,45-54,F,Silver,2020-02-12
514,CUST-00514,Johan,Mahlangu,customer514@email.com,45-54,M,Silver,2018-11-21
515,CUST-00515,Faith,Visser,customer515@email.com,35-44,F,Bronze,2023-12-19
516,CUST-00516,Yolanda,Nkosi,customer516@email.com,55+,F,Bronze,2021-01-19
517,CUST-00517,Mpho,Mokoena,customer517@email.com,35-44,M,Gold,2021-03-01
518,CUST-00518,  MICHAEL,Tshabalala,customer518@email.com,35-44,F,Bronze,2022-09-18
519,CUST-00519,Michael,Mosia,customer519@email.com,35-44,F,Bronze,2018-08-18
520,CUST-00520,Kagiso,Sithole,customer520@email.com,18-24,M,Silver,2018-02-21
521,CUST-00521,Faith,Maluleke,customer521@email.com,55+,M,Silver,2019-01-20
522,CUST-00522,Naledi,Reddy,customer522@email.com,18-24,F,Silver,2023-11-04
523,CUST-00523,Lebo,Smith,customer523@email.com,25-34,F,Bronze,2019-04-08
524,CUST-00524,Thandi,Mahlangu,customer524@email.com,55+,F,Gold,2018-06-22
525,CUST-00525,Andrew,Patel,customer525@email.com,18-24,M,Bronze,2021-10-18
526,CUST-00526,Lebo,Patel,customer526@email.com,45-54,M,Bronze,2021-11-23
527,CUST-00527,Ayanda,Pillay,customer527@email.com,55+,F,Silver,2022-11-28
528,CUST-00528,Ayanda,Sithole,customer528@email.com,55+,M,Bronze,2021-02-01
529,CUST-00529,Tumi,Patel,customer529@email.com,45-54,M,Bronze,2023-09-04
530,CUST-00530,Andrew,Jacobs,customer530@email.com,25-34,F,Platinum,2022-05-07
531,CUST-00531,Kagiso,Patel,customer531@email.com,18-24,M,Platinum,2023-11-14
532,CUST-00532,Aisha,Mahlangu,customer532@email.com,45-54,F,Bronze,2022-05-11
533,CUST-00533,Karabo,Botha,customer533@email.com,18-24,F,Platinum,2023-07-06
534,CUST-00534,Lebo,Dlamini,customer534@email.com,55+,F,Silver,2018-08-27
535,CUST-00535,Sipho,Tshabalala,customer535@email.com,18-24,M,Silver,2019-02-02
536,CUST-00536,Naledi,Khumalo,customer536@email.com,18-24,F,Gold,2022-08-28
537,CUST-00537,Michael,Mosia,customer537@email.com,55+,F,Gold,2022-07-03
538,CUST-00538,Thabo,Williams,customer538@email.com,35-44,F,Platinum,2021-08-22
539,CUST-00539,Lebo,Coetzee,customer539@email.com,55+,F,Bronze,2022-03-17
540,CUST-00540,Michael,maluleke,customer540@email.com,55+,M,Bronze,2018-03-08
541,CUST-00541,Thandi,Smith,customer541@email.com,55+,M,Bronze,2021-02-04
542,CUST-00542,Sipho,Maluleke,customer542@email.com,35-44,F,Bronze,2020-08-12
543,CUST-00543,Refilwe,Pillay,customer543@email.com,25-34,F,Platinum,2023-05-31
544,CUST-00544,Hendrik,Mosia,customer544@email.com,55+,F,Bronze,2018-06-03
545,CUST-00545,Faith,Dlamini,customer545@email.com,25-34,M,Gold,2019-05-09
546,CUST-00546,Faith,Kruger,customer546@email.com,35-44,M,Bronze,2019-09-05
547,CUST-00547,Sipho,Reddy,customer547@email.com,18-24,M,Silver,2023-08-30
548,CUST-00548,David,Visser,customer548@email.com,55+,F,Bronze,2018-07-21
549,CUST-00549,Lerato,Pillay,customer549@email.com,45-54,F,Gold,2020-03-22
550,CUST-00550,Refilwe,Khumalo,customer550@email.com,45-54,F,Gold,2020-12-26
551,CUST-00551,Priya,Ndlovu,customer551@email.com,35-44,M,Platinum,2021-08-06
552,CUST-00552,David,Mahlangu,customer552@email.com,45-54,M,Platinum,2019-08-21
553,CUST-00553,Johan,Khumalo,customer553@email.com,25-34,M,Platinum,2018-08-12
554,CUST-00554,SANELE,Smith,customer554@email.com,35-44,M,Gold,2018-04-04
555,CUST-00555,Kagiso,Khumalo,customer555@email.com,18-24,F,Silver,2019-08-02
556,CUST-00556,Hendrik,Reddy,customer556@email.com,18-24,F,Gold,2021-01-16
557,CUST-00557,Thandi,Nkosi,customer557@email.com,18-24,F,Platinum,2019-03-18
558,CUST-00558,Hendrik,Kruger,customer558@email.com,45-54,M,Bronze,2021-07-16
559,CUST-00559,Nomvula,Pretorius,,35-44,F,Silver,2023-12-09
560,CUST-00560,Naledi,Tshabalala,customer560@email.com,55+,F,Platinum,2020-08-25
561,CUST-00561,Sipho,Kruger,customer561@email.com,25-34,M,Bronze,2021-02-21
562,CUST-00562,Hendrik,Pillay,customer562@email.com,45-54,M,Silver,2020-07-20
563,CUST-00563,Aisha,Coetzee,customer563@email.com,25-34,M,Platinum,2020-04-26
564,CUST-00564,Aisha,Smith,customer564@email.com,55+,M,Bronze,2019-08-18
565,CUST-00565,Lerato,Williams,customer565@email.com,18-24,F,Silver,2019-08-20
566,CUST-00566,Sarah,Smith,customer566@email.com,25-34,M,Bronze,2021-01-26
567,CUST-00567,AISHA,Mahlangu,customer567@email.com,55+,M,Bronze,2020-08-03
568,CUST-00568,Nthabiseng,Mokoena,customer568@email.com,35-44,M,Platinum,2023-04-05
569,CUST-00569,Naledi,Sithole,customer569@email.com,35-44,F,Bronze,2018-03-03
570,CUST-00570,Bongani,Reddy,customer570@email.com,55+,F,Gold,2022-12-05
571,CUST-00571,Mpho,Maluleke,customer571@email.com,35-44,F,Silver,2022-04-08
572,CUST-00572,Bongani,Ndlovu,customer572@email.com,18-24,F,Silver,2023-11-03
573,CUST-00573,Sanele,Dlamini,customer573@email.com,55+,F,Silver,2018-06-10
574,CUST-00574,Faith,Kruger,customer574@email.com,45-54,M,Silver,2021-03-17
575,CUST-00575,David,Mabaso,customer575@email.com,18-24,M,Bronze,2023-01-25
576,CUST-00576,Faith,Ndlovu,customer576@email.com,18-24,M,Silver,2023-01-21
577,CUST-00577,Refilwe,Mosia,customer577@email.com,18-24,M,Bronze,2019-11-03
578,CUST-00578,Ayanda,Maluleke,customer578@email.com,55+,M,Silver,2023-09-27
579,CUST-00579,Kagiso,Pillay,customer579@email.com,25-34,M,Bronze,2019-09-07
580,CUST-00580,Faith,Mosia,customer580@email.com,25-34,M,Bronze,2021-03-28
581,CUST-00581,Nomvula,Mokoena,customer581@email.com,55+,F,Bronze,2018-01-24
582,CUST-00582,Nomvula,Ndlovu,customer582@email.com,25-34,F,Silver,2018-01-27
583,CUST-00583,Lebo,Williams,customer583@email.com,18-24,M,Platinum,2021-11-30
